Submission.ID,Hour,Season,Sp.count
S24776160,16,Wet,16
S24776178,16,Wet,16
S24814274,7,Wet,11
S24814284,7,Wet,8
S24814302,8,Wet,7
S24814307,8,Wet,7
S24814326,9,Wet,7
S24814344,9,Wet,9
S24814360,6,Wet,10
S24814366,7,Wet,9
S24814377,7,Wet,9
S24814383,8,Wet,9
S24814389,8,Wet,8
S24814394,9,Wet,7
S24814404,7,Wet,9
S24814408,7,Wet,10
S24814425,8,Wet,7
S24814432,8,Wet,7
S24814445,9,Wet,9
S24814448,9,Wet,8
S24816956,7,Wet,12
S24817012,7,Wet,15
S24817055,7,Wet,20
S24817107,8,Wet,18
S24817179,8,Wet,8
S24817199,8,Wet,12
S24817232,9,Wet,10
S24817287,9,Wet,12
S24817338,9,Wet,8
S24817366,9,Wet,9
S24817389,10,Wet,9
S24817412,10,Wet,7
S24817572,11,Wet,12
S24817612,11,Wet,16
S24817761,11,Wet,12
S24817790,11,Wet,12
S24818840,8,Wet,27
S24819833,8,Wet,17
S24819862,9,Wet,21
S24819896,9,Wet,18
S24819952,10,Wet,22
S24819981,10,Wet,17
S24820005,10,Wet,15
S24820048,10,Wet,18
S24820112,17,Wet,17
S24820132,17,Wet,14
S24820153,18,Wet,16
S24820188,18,Wet,17
S24830498,6,Wet,9
S24830526,6,Wet,9
S24830537,7,Wet,6
S24830553,7,Wet,6
S24830641,7,Wet,17
S24830673,7,Wet,14
S24830699,7,Wet,15
S24830724,8,Wet,15
S24831932,14,Wet,25
S24831983,14,Wet,11
S24832277,16,Wet,19
S24835345,8,Wet,17
S24835364,8,Wet,15
S24835385,9,Wet,17
S24835403,9,Wet,16
S24835468,9,Wet,5
S24835482,9,Wet,5
S24835493,10,Wet,3
S24835503,10,Wet,5
S24835534,10,Wet,7
S24835554,10,Wet,7
S24835568,11,Wet,6
S24835575,11,Wet,6
S24835630,11,Wet,8
S24835667,11,Wet,8
S24835677,12,Wet,8
S24835689,12,Wet,7
S24835740,12,Wet,16
S24835762,12,Wet,13
S24835773,13,Wet,13
S24835780,13,Wet,12
S24835845,14,Wet,5
S24835857,14,Wet,4
S24835861,14,Wet,4
S24835870,15,Wet,3
S24844536,6,Wet,20
S24844998,6,Wet,12
S24845024,7,Wet,13
S24845046,7,Wet,8
S24845222,6,Wet,12
S24845238,6,Wet,10
S24845300,7,Wet,14
S24845323,7,Wet,18
S24845338,7,Wet,11
S24845346,8,Wet,5
S24845446,17,Wet,9
S24845458,17,Wet,11
S24845471,18,Wet,9
S24845483,18,Wet,8
S24845516,6,Wet,9
S24845562,6,Wet,24
S24845565,16,Wet,8
S24845573,16,Wet,7
S24845585,7,Wet,11
S24845588,16,Wet,9
S24845642,7,Wet,13
S24845722,9,Wet,13
S24845734,10,Wet,11
S24845741,10,Wet,7
S24845751,10,Wet,20
S24845766,16,Wet,5
S24845778,16,Wet,7
S24845787,16,Wet,11
S24845798,17,Wet,11
S24845806,17,Wet,8
S24845856,8,Wet,11
S24845871,8,Wet,11
S24845898,8,Wet,10
S24845915,10,Wet,9
S24845933,10,Wet,6
S24845945,10,Wet,6
S24845954,10,Wet,6
S24850413,8,Wet,5
S24850446,8,Wet,5
S24850588,8,Wet,9
S24850848,9,Wet,13
S24856830,8,Wet,9
S24856934,17,Wet,14
S24856977,8,Wet,11
S24857018,16,Wet,12
S24859346,17,Wet,22
S24859435,17,Wet,15
S24859445,17,Wet,20
S24859454,17,Wet,13
S24881880,6,Wet,6
S24881889,6,Wet,4
S24881895,6,Wet,5
S24881901,6,Wet,6
S24881934,7,Wet,7
S24881944,7,Wet,6
S24881949,7,Wet,6
S24881960,7,Wet,6
S24882001,8,Wet,7
S24882029,8,Wet,6
S24882049,9,Wet,5
S24882064,9,Wet,9
S24882085,10,Wet,5
S24882099,10,Wet,9
S24882110,10,Wet,10
S24882120,10,Wet,7
S24893102,6,Wet,8
S24893118,6,Wet,9
S24893160,7,Wet,11
S24893186,7,Wet,14
S24893224,7,Wet,6
S24893236,8,Wet,7
S24893247,8,Wet,5
S24893259,8,Wet,8
S24893264,9,Wet,8
S24893271,9,Wet,7
S24893289,9,Wet,7
S24893299,10,Wet,8
S24893312,9,Wet,10
S24893314,9,Wet,8
S24893317,10,Wet,12
S24893322,10,Wet,12
S24907221,7,Wet,6
S24907225,7,Wet,7
S24907231,7,Wet,6
S24907241,7,Wet,7
S24907313,8,Wet,7
S24907327,8,Wet,6
S24907343,8,Wet,7
S24907363,9,Wet,8
S24907823,9,Wet,8
S24907839,9,Wet,11
S24907853,10,Wet,6
S24907881,10,Wet,8
S24908203,10,Wet,6
S24908219,10,Wet,7
S24908235,11,Wet,6
S24908253,11,Wet,9
S24908633,8,Wet,13
S24908922,8,Wet,7
S24908966,9,Wet,7
S24909014,9,Wet,9
S24909248,10,Wet,6
S24909825,10,Wet,14
S24910061,10,Wet,10
S24910152,11,Wet,17
S24910441,8,Wet,5
S24911030,8,Wet,8
S24911312,16,Wet,7
S24911431,17,Wet,16
S24921867,6,Wet,12
S24921906,6,Wet,16
S24922284,11,Wet,15
S24922470,8,Wet,10
S24922471,8,Wet,11
S24922472,7,Wet,15
S24922916,8,Wet,10
S24922941,8,Wet,16
S24922965,8,Wet,10
S24922980,9,Wet,3
S24923082,12,Wet,20
S24923385,10,Wet,9
S24923449,10,Wet,8
S24923596,11,Wet,10
S24923961,11,Wet,10
S24924126,7,Wet,6
S24924144,8,Wet,7
S24924158,8,Wet,7
S24924174,8,Wet,6
S24924198,9,Wet,7
S24924212,9,Wet,7
S24924383,9,Wet,7
S24924395,9,Wet,5
S24929969,7,Wet,14
S24930604,8,Wet,10
S24931075,8,Wet,8
S24931484,9,Wet,15
S24942741,7,Wet,8
S24942799,7,Wet,7
S24942852,7,Wet,8
S24942922,7,Wet,8
S24943427,8,Wet,10
S24943480,8,Wet,7
S24943512,9,Wet,7
S24943591,9,Wet,6
S24944606,17,Wet,10
S24945321,17,Wet,4
S24945323,7,Wet,17
S24945335,17,Wet,3
S24945338,8,Wet,12
S24945342,9,Wet,14
S24945346,9,Wet,9
S24945353,17,Wet,8
S24945372,17,Wet,8
S24949311,12,Wet,12
S24949326,8,Wet,17
S24949327,8,Wet,18
S24949329,8,Wet,4
S24949330,8,Wet,13
S24949347,9,Wet,8
S24949349,8,Wet,5
S24956625,6,Wet,9
S24956694,6,Wet,6
S24956757,7,Wet,8
S24956786,7,Wet,7
S24956806,7,Wet,8
S24956814,7,Wet,7
S24956818,7,Wet,7
S24956829,8,Wet,7
S24956838,8,Wet,9
S24956865,8,Wet,6
S24956880,9,Wet,4
S24956890,9,Wet,4
S24956915,9,Wet,7
S24956924,9,Wet,6
S24956935,10,Wet,6
S24956970,10,Wet,6
S24956996,11,Wet,5
S24957958,7,Wet,10
S24958015,14,Wet,12
S24958054,14,Wet,6
S24958076,14,Wet,10
S24958787,6,Wet,14
S24969070,9,Wet,9
S24969135,9,Wet,9
S24970692,10,Wet,10
S24970701,10,Wet,10
S24970716,10,Wet,6
S24970724,11,Wet,10
S24977957,12,Wet,7
S24978052,11,Wet,11
S24978077,11,Wet,19
S24978085,11,Wet,17
S24978097,11,Wet,19
S24979185,8,Wet,6
S24979266,8,Wet,9
S24979343,9,Wet,7
S24979396,9,Wet,8
S24979904,10,Wet,3
S24979965,10,Wet,6
S24980014,11,Wet,5
S24980043,12,Wet,4
S24980069,12,Wet,5
S24990719,10,Wet,16
S24990822,9,Wet,10
S24990824,9,Wet,8
S24990842,9,Wet,8
S24993477,7,Wet,10
S24993611,8,Wet,11
S24993703,8,Wet,8
S24993802,8,Wet,12
S24994188,9,Wet,4
S24994235,9,Wet,7
S24994269,6,Wet,13
S24994299,9,Wet,9
S24994301,6,Wet,8
S24994387,6,Wet,8
S24994392,10,Wet,9
S24994511,6,Wet,8
S24994766,7,Wet,9
S24996281,7,Wet,12
S24996762,8,Wet,7
S24996810,8,Wet,10
S24996895,8,Wet,9
S24996967,9,Wet,7
S24996989,9,Wet,6
S24997036,9,Wet,14
S25010027,14,Wet,12
S25010028,14,Wet,19
S25010030,14,Wet,7
S25010032,14,Wet,5
S25010068,7,Wet,7
S25010085,7,Wet,10
S25010088,17,Wet,9
S25010098,17,Wet,7
S25010118,6,Wet,9
S25010129,6,Wet,12
S25010155,7,Wet,12
S25010168,7,Wet,11
S25010181,7,Wet,14
S25010195,8,Wet,13
S25010204,8,Wet,7
S25010225,8,Wet,17
S25010255,6,Wet,9
S25010261,6,Wet,8
S25010267,7,Wet,10
S25010278,7,Wet,14
S25010296,7,Wet,10
S25010302,8,Wet,11
S25010305,8,Wet,8
S25010315,8,Wet,14
S25010321,9,Wet,7
S25010327,9,Wet,4
S25010333,9,Wet,6
S25010336,10,Wet,8
S25010450,7,Wet,10
S25010514,9,Wet,8
S25010529,10,Wet,6
S25010950,9,Wet,21
S25011356,9,Wet,7
S25013885,9,Wet,11
S25014695,12,Wet,10
S25014755,10,Wet,5
S25014756,10,Wet,4
S25014757,9,Wet,3
S25015077,7,Wet,7
S25015169,8,Wet,14
S25015258,8,Wet,11
S25015273,8,Wet,14
S25015283,8,Wet,8
S25026878,9,Wet,8
S25026925,9,Wet,9
S25026989,9,Wet,11
S25027030,10,Wet,11
S25027032,9,Wet,11
S25027033,9,Wet,8
S25027035,9,Wet,10
S25028092,9,Wet,13
S25029386,7,Wet,14
S25029438,7,Wet,13
S25029976,9,Wet,11
S25030016,9,Wet,7
S25030054,9,Wet,11
S25030205,7,Wet,15
S25030315,7,Wet,8
S25030341,8,Wet,5
S25030391,8,Wet,9
S25037065,7,Wet,7
S25037087,8,Wet,6
S25037112,8,Wet,3
S25037153,8,Wet,6
S25038137,15,Wet,7
S25038139,15,Wet,4
S25038140,15,Wet,5
S25038142,15,Wet,5
S25038230,9,Wet,13
S25038499,9,Wet,5
S25038506,9,Wet,6
S25038509,10,Wet,9
S25042478,17,Wet,7
S25042539,17,Wet,11
S25042570,10,Wet,5
S25042606,15,Wet,6
S25042654,15,Wet,6
S25046874,16,Wet,12
S25046947,16,Wet,10
S25054088,15,Wet,10
S25054091,9,Wet,9
S25054092,9,Wet,9
S25054093,9,Wet,13
S25054094,9,Wet,10
S25055095,8,Wet,8
S25055107,9,Wet,7
S25055123,9,Wet,6
S25055138,9,Wet,8
S25067039,8,Wet,8
S25067055,8,Wet,7
S25067077,8,Wet,7
S25067087,8,Wet,7
S25067182,9,Wet,11
S25067909,7,Wet,12
S25067994,7,Wet,14
S25068058,7,Wet,11
S25068092,8,Wet,9
S25068174,9,Wet,8
S25068188,9,Wet,4
S25068224,10,Wet,7
S25071624,7,Wet,9
S25071825,7,Wet,11
S25076502,16,Wet,8
S25076506,16,Wet,15
S25077455,17,Wet,5
S25077465,17,Wet,6
S25086429,9,Wet,10
S25090622,10,Wet,7
S25091368,10,Wet,8
S25091576,11,Wet,3
S25099726,15,Wet,14
S25099727,16,Wet,8
S25099728,16,Wet,11
S25101740,16,Wet,21
S25101802,16,Wet,12
S25114925,16,Wet,8
S25115177,16,Wet,8
S25115218,16,Wet,4
S25115232,17,Wet,11
S25115265,9,Wet,8
S25115401,9,Wet,5
S25115404,10,Wet,5
S25115414,10,Wet,6
S25115426,15,Wet,4
S25115432,16,Wet,10
S25115506,16,Wet,23
S25115511,16,Wet,10
S25115513,17,Wet,11
S25115514,17,Wet,6
S25115517,17,Wet,5
S25115519,17,Wet,7
S25115566,16,Wet,7
S25115578,16,Wet,13
S25115657,17,Wet,6
S25115670,17,Wet,7
S25115675,17,Wet,7
S25115682,18,Wet,5
S26921324,15,Dry,35
S26922697,7,Dry,27
S26922928,8,Dry,47
S26922929,8,Dry,29
S26923000,9,Dry,21
S26923547,14,Dry,19
S26923553,15,Dry,14
S26923561,15,Dry,11
S26923570,15,Dry,21
S26923576,17,Dry,19
S26923584,17,Dry,25
S26923589,16,Dry,18
S26923598,16,Dry,15
S26926487,8,Dry,4
S26926537,8,Dry,6
S26926620,16,Dry,5
S26945150,16,Dry,8
S26945179,16,Dry,10
S26945192,16,Dry,6
S26945206,16,Dry,8
S26946240,6,Dry,8
S26995306,6,Dry,37
S26995375,7,Dry,31
S26995406,7,Dry,24
S26995440,7,Dry,25
S26995584,10,Dry,26
S26995603,11,Dry,11
S26995623,11,Dry,8
S26995641,11,Dry,5
S27029947,8,Dry,12
S27030001,8,Dry,9
S27030076,9,Dry,15
S27030093,9,Dry,10
S27030220,10,Dry,10
S27030227,8,Dry,13
S27030235,9,Dry,19
S27030238,8,Dry,19
S27030241,9,Dry,11
S27030242,10,Dry,10
S27030363,7,Dry,13
S27030364,7,Dry,14
S27030365,7,Dry,12
S27030373,7,Dry,14
S27044478,8,Dry,10
S27044739,8,Dry,24
S27045800,9,Dry,11
S27045804,9,Dry,7
S27045805,9,Dry,11
S27045808,9,Dry,10
S27045810,10,Dry,10
S27045813,10,Dry,15
S27046631,15,Dry,12
S27046665,15,Dry,13
S27046712,16,Dry,14
S27046728,16,Dry,7
S27046797,17,Dry,19
S27046834,17,Dry,24
S27046923,17,Dry,16
S27046950,17,Dry,10
S27047091,16,Dry,36
S27047118,16,Dry,30
S27047125,9,Dry,34
S27047145,16,Dry,34
S27047185,16,Dry,32
S27047236,10,Dry,10
S27047237,9,Dry,24
S27047273,10,Dry,23
S27047279,15,Dry,27
S27047293,15,Dry,15
S27047320,15,Dry,15
S27047340,15,Dry,14
S27047390,14,Dry,11
S27047428,14,Dry,16
S27047440,16,Dry,25
S27047454,14,Dry,15
S27047473,16,Dry,21
S27047487,14,Dry,9
S27047491,16,Dry,14
S27047533,16,Dry,17
S27047539,15,Dry,12
S27047581,15,Dry,14
S27047621,16,Dry,12
S27047646,16,Dry,19
S27047703,16,Dry,18
S27047736,16,Dry,28
S27047748,17,Dry,16
S27047790,16,Dry,28
S27047818,17,Dry,23
S27047842,17,Dry,13
S27060468,8,Dry,16
S27060632,8,Dry,10
S27061148,7,Dry,22
S27061710,9,Dry,15
S27062747,10,Dry,19
S27062840,9,Dry,21
S27062904,11,Dry,14
S27063989,11,Dry,18
S27066155,14,Dry,36
S27066222,15,Dry,32
S27066258,15,Dry,31
S27066319,15,Dry,34
S27066420,15,Dry,28
S27066450,16,Dry,24
S27066509,16,Dry,29
S27066766,16,Dry,28
S27066866,16,Dry,36
S27066904,17,Dry,20
S27066932,17,Dry,13
S27066958,17,Dry,21
S27067154,7,Dry,26
S27067203,7,Dry,22
S27067222,7,Dry,16
S27067246,7,Dry,14
S27067377,8,Dry,21
S27067432,8,Dry,18
S27067461,9,Dry,13
S27067480,9,Dry,12
S27069196,7,Dry,14
S27069279,7,Dry,19
S27069339,8,Dry,9
S27069512,8,Dry,9
S27084855,6,Dry,5
S27089675,6,Dry,11
S27089678,7,Dry,16
S27089684,7,Dry,18
S27089698,7,Dry,5
S27089706,7,Dry,10
S27089710,8,Dry,16
S27089721,8,Dry,19
S27089726,8,Dry,10
S27089732,8,Dry,6
S27089740,9,Dry,9
S27091622,6,Dry,14
S27091634,7,Dry,15
S27091643,7,Dry,12
S27091657,7,Dry,22
S27094729,9,Dry,17
S27111999,9,Dry,10
S27112063,9,Dry,10
S27112076,10,Dry,9
S27112123,10,Dry,16
S27112219,8,Dry,9
S27112620,8,Dry,12
S27112661,9,Dry,9
S27112687,9,Dry,15
S27112838,8,Dry,22
S27112898,8,Dry,21
S27115280,7,Dry,22
S27115390,8,Dry,24
S27115456,8,Dry,24
S27115523,8,Dry,14
S27115527,8,Dry,18
S27115754,8,Dry,13
S27115789,14,Dry,25
S27115853,15,Dry,17
S27115976,8,Dry,18
S27116007,8,Dry,19
S27116025,9,Dry,14
S27116030,9,Dry,5
S27116048,9,Dry,15
S27116132,9,Dry,15
S27116236,15,Dry,27
S27116325,15,Dry,23
S27116361,15,Dry,24
S27116411,16,Dry,23
S27116500,16,Dry,21
S27116502,9,Dry,16
S27116537,16,Dry,17
S27116560,16,Dry,15
S27116595,17,Dry,20
S27116738,9,Dry,12
S27116755,17,Dry,8
S27116773,17,Dry,5
S27116790,17,Dry,7
S27116801,17,Dry,6
S27116875,11,Dry,30
S27116904,11,Dry,14
S27116937,11,Dry,30
S27116967,11,Dry,27
S27117096,12,Dry,25
S27117118,12,Dry,21
S27117139,12,Dry,21
S27117178,12,Dry,22
S27131231,6,Dry,4
S27131245,6,Dry,8
S27131280,6,Dry,5
S27131289,7,Dry,7
S27131771,9,Dry,12
S27131772,8,Dry,6
S27131773,8,Dry,6
S27131775,7,Dry,9
S27131777,7,Dry,15
S27131778,7,Dry,9
S27131780,7,Dry,14
S27132825,14,Dry,13
S27133050,14,Dry,14
S27133072,14,Dry,11
S27133092,15,Dry,15
S27133164,15,Dry,16
S27133207,15,Dry,18
S27133233,16,Dry,12
S27133266,16,Dry,20
S27133315,16,Dry,27
S27133337,16,Dry,17
S27133356,16,Dry,19
S27133382,17,Dry,21
S27133529,15,Dry,23
S27133563,15,Dry,25
S27133594,15,Dry,21
S27133610,15,Dry,22
S27133684,16,Dry,20
S27133705,16,Dry,17
S27133720,16,Dry,17
S27133743,16,Dry,21
S27134198,6,Dry,8
S27134212,6,Dry,6
S27134213,6,Dry,15
S27134214,7,Dry,12
S27134215,7,Dry,26
S27134217,9,Dry,12
S27134220,9,Dry,9
S27134225,9,Dry,8
S27134227,10,Dry,14
S27134292,7,Dry,24
S27134332,7,Dry,12
S27134378,7,Dry,16
S27135022,8,Dry,13
S27135081,8,Dry,9
S27135136,8,Dry,12
S27135188,8,Dry,11
S27135639,15,Dry,12
S27150781,8,Dry,11
S27150796,8,Dry,15
S27150808,8,Dry,12
S27150821,8,Dry,6
S27150843,10,Dry,16
S27150860,10,Dry,9
S27150875,10,Dry,5
S27150929,10,Dry,8
S27151320,15,Dry,15
S27151401,16,Dry,16
S27151562,16,Dry,7
S27151641,16,Dry,9
S27151678,17,Dry,7
S27151696,17,Dry,13
S27151705,17,Dry,15
S27153325,15,Dry,27
S27153350,15,Dry,19
S27153377,15,Dry,15
S27153400,15,Dry,18
S27153449,16,Dry,11
S27153483,16,Dry,14
S27153509,16,Dry,12
S27153543,16,Dry,18
S27153635,17,Dry,26
S27153660,17,Dry,19
S27153683,17,Dry,18
S27153711,18,Dry,21
S27153873,16,Dry,22
S27153908,16,Dry,20
S27153933,16,Dry,18
S27153957,17,Dry,20
S27154025,17,Dry,24
S27154047,17,Dry,14
S27154065,17,Dry,11
S27154093,18,Dry,12
S27201468,15,Dry,15
S27201491,16,Dry,14
S27201514,16,Dry,14
S27201539,16,Dry,14
S27202550,8,Dry,16
S27218067,8,Dry,10
S27218249,8,Dry,13
S27218519,9,Dry,12
S27218713,9,Dry,3
S27221142,6,Dry,8
S27221248,7,Dry,8
S27221250,8,Dry,14
S27221256,8,Dry,5
S27221258,8,Dry,17
S27221318,16,Dry,8
S27221396,16,Dry,6
S27221436,16,Dry,7
S27221623,17,Dry,4
S27222151,6,Dry,9
S27222198,7,Dry,16
S27222227,7,Dry,8
S27222245,7,Dry,15
S27222378,8,Dry,9
S27222400,8,Dry,13
S27222431,8,Dry,8
S27222451,8,Dry,25
S27222493,9,Dry,8
S27222513,9,Dry,7
S27222524,9,Dry,11
S27222539,10,Dry,9
S27222822,8,Dry,6
S27223243,8,Dry,2
S27223430,8,Dry,6
S27223480,8,Dry,5
S27224731,14,Dry,13
S27225033,15,Dry,8
S27225142,15,Dry,9
S27225327,15,Dry,13
S27225415,15,Dry,10
S27225440,8,Dry,12
S27225442,9,Dry,15
S27225443,9,Dry,12
S27225445,9,Dry,9
S27225448,7,Dry,21
S27225450,7,Dry,11
S27225452,6,Dry,9
S27225453,6,Dry,9
S27225670,15,Dry,9
S27225794,15,Dry,15
S27225904,16,Dry,13
S27226043,16,Dry,9
S27226082,7,Dry,4
S27226132,7,Dry,8
S27242675,9,Dry,11
S27242903,9,Dry,12
S27243116,10,Dry,7
S27243472,10,Dry,4
S27247552,7,Dry,8
S27247743,8,Dry,12
S27258389,7,Dry,7
S27258727,7,Dry,14
S27258820,7,Dry,10
S27258976,8,Dry,8
S27259317,8,Dry,15
S27259480,7,Dry,11
S27259512,7,Dry,18
S27259543,7,Dry,18
S27260277,8,Dry,22
S27261402,6,Dry,9
S27261674,8,Dry,25
S27262430,6,Dry,19
S27262758,6,Dry,16
S27262817,17,Dry,6
S27262833,16,Dry,10
S27262889,17,Dry,3
S27262918,16,Dry,8
S27262928,7,Dry,16
S27263016,7,Dry,16
S27263056,7,Dry,31
S27263158,18,Dry,3
S27263162,16,Dry,13
S27263194,18,Dry,4
S27263213,7,Dry,22
S27263229,16,Dry,11
S27263414,8,Dry,20
S27263485,8,Dry,15
S27263499,8,Dry,6
S27263517,8,Dry,17
S27263534,9,Dry,8
S27263556,8,Dry,15
S27263585,9,Dry,8
S27263664,9,Dry,19
S27263680,9,Dry,14
S27263703,9,Dry,12
S27263722,9,Dry,18
S27263749,9,Dry,10
S27263853,10,Dry,12
S27263881,8,Dry,6
S27263887,10,Dry,15
S27263913,10,Dry,15
S27263933,8,Dry,7
S27263937,10,Dry,15
S27264020,15,Dry,17
S27264055,16,Dry,16
S27264082,16,Dry,16
S27264101,16,Dry,14
S27264190,17,Dry,29
S27264276,17,Dry,32
S27264306,9,Dry,10
S27264363,9,Dry,12
S27266408,9,Dry,9
S27266413,9,Dry,5
S27266975,8,Dry,7
S27277228,17,Dry,14
S27277258,17,Dry,15
S27277645,15,Dry,19
S27277671,15,Dry,13
S27277740,15,Dry,18
S27277816,16,Dry,19
S27278037,16,Dry,21
S27278065,16,Dry,12
S27278081,16,Dry,15
S27278099,17,Dry,12
S27278135,17,Dry,19
S27278161,8,Dry,42
S27278162,17,Dry,12
S27278180,17,Dry,13
S27278198,17,Dry,16
S27278409,7,Dry,6
S27278414,8,Dry,9
S27293373,9,Dry,21
S27293450,9,Dry,21
S27293511,10,Dry,17
S27293618,10,Dry,20
S27293705,11,Dry,11
S27293759,11,Dry,12
S27293786,11,Dry,9
S27293821,12,Dry,12
S27295501,8,Dry,9
S27307385,9,Dry,29
S27311344,9,Dry,21
S27311375,9,Dry,21
S27311402,9,Dry,17
S27311425,10,Dry,13
S27311519,10,Dry,23
S27311593,10,Dry,16
S27311644,11,Dry,17
S27311686,11,Dry,22
S27311776,14,Dry,20
S27311811,15,Dry,16
S27311866,16,Dry,12
S27311897,16,Dry,10
S27311944,17,Dry,11
S27311993,17,Dry,13
S27311997,15,Dry,18
S27311998,14,Dry,13
S27312969,9,Dry,11
S27313046,9,Dry,13
S27313120,9,Dry,10
S27315247,10,Dry,6
S27315250,9,Dry,6
S27324417,8,Dry,12
S27324420,7,Dry,13
S27324423,8,Dry,12
S27324425,8,Dry,9
S27326218,9,Dry,9
S27326223,9,Dry,7
S27326225,9,Dry,8
S27326226,9,Dry,8
S27326227,10,Dry,8
S27326426,8,Dry,24
S27328534,15,Dry,28
S27328668,15,Dry,25
S27328689,15,Dry,24
S27328731,15,Dry,20
S27328828,16,Dry,25
S27328881,16,Dry,22
S27328918,16,Dry,16
S27328954,16,Dry,11
S27346172,8,Dry,11
S27346396,8,Dry,10
S27346599,8,Dry,12
S27347034,8,Dry,12
S27347257,9,Dry,4
S27347428,9,Dry,11
S27347606,9,Dry,5
S27347956,10,Dry,11
S27348720,17,Dry,28
S27348723,17,Dry,22
S27348733,17,Dry,16
S27348737,17,Dry,17
S27348763,18,Dry,10
S27348770,18,Dry,12
S27348779,18,Dry,15
S27348781,18,Dry,14
S27350014,7,Dry,11
S27350038,8,Dry,13
S27350084,8,Dry,15
S27350161,8,Dry,19
S27352936,16,Dry,11
S27366593,8,Dry,12
S27366633,8,Dry,7
S27366653,8,Dry,7
S27366709,8,Dry,7
S27366915,9,Dry,7
S27366943,9,Dry,13
S27366964,10,Dry,5
S27366980,10,Dry,9
S27367027,16,Dry,12
S27370116,9,Dry,23
S27370213,6,Dry,10
S27370347,9,Dry,21
S27370423,10,Dry,15
S27370454,7,Dry,7
S27370492,7,Dry,12
S27370493,7,Dry,7
S27370509,8,Dry,6
S27370526,8,Dry,6
S27370534,9,Dry,10
S27370547,9,Dry,5
S27370600,10,Dry,22
S27370660,11,Dry,17
S27370663,10,Dry,17
S27370705,11,Dry,11
S27370736,11,Dry,13
S27373699,15,Dry,19
S27373731,16,Dry,18
S27373746,16,Dry,17
S27373765,16,Dry,16
S27373850,17,Dry,18
S27373916,17,Dry,23
S27373956,17,Dry,21
S27373974,18,Dry,26
S27374051,9,Dry,7
S27374657,14,Dry,20
S27374737,14,Dry,16
S27374795,14,Dry,16
S27374875,15,Dry,21
S27374973,16,Dry,22
S27375022,16,Dry,12
S27375091,16,Dry,17
S27375207,17,Dry,29
S27377746,16,Dry,15
S27387801,16,Dry,17
S27392817,15,Dry,20
S27392848,15,Dry,19
S27392867,15,Dry,16
S27392886,16,Dry,20
S27392928,17,Dry,29
S27392957,17,Dry,26
S27392973,17,Dry,24
S27393100,17,Dry,21
S27393152,15,Dry,26
S27393163,16,Dry,15
S27393174,16,Dry,17
S27393183,16,Dry,17
S27393294,17,Dry,20
S27393314,17,Dry,18
S27393335,17,Dry,16
S27393356,17,Dry,15
S27393403,18,Dry,18
S27393440,18,Dry,20
S27393488,18,Dry,13
S27393509,18,Dry,11
S27407827,7,Dry,22
S27422404,7,Dry,6
S27422458,7,Dry,10
S27422509,7,Dry,11
S27422577,17,Dry,33
S27422600,17,Dry,23
S27422608,8,Dry,23
S27422622,17,Dry,26
S27422655,17,Dry,32
S27422767,15,Dry,23
S27422790,15,Dry,19
S27422818,15,Dry,18
S27422836,15,Dry,18
S27422908,16,Dry,25
S27422929,16,Dry,21
S27422956,16,Dry,21
S27422988,16,Dry,18
S27423076,17,Dry,10
S27423096,17,Dry,4
S27423117,18,Dry,4
S27423135,18,Dry,5
S27441451,7,Dry,19
S27441513,8,Dry,16
S27441627,8,Dry,18
S27441700,6,Dry,15
S27441711,7,Dry,14
S27442969,15,Dry,26
S27443006,16,Dry,19
S27443031,16,Dry,21
S27443059,16,Dry,24
S27443728,13,Dry,19
S27443802,13,Dry,24
S27443858,14,Dry,22
S27443905,14,Dry,18
S27443933,9,Dry,5
S27444238,9,Dry,8
S27445018,7,Dry,20
S27445163,7,Dry,15
S27446033,7,Dry,20
S27446166,7,Dry,16
S27446944,7,Dry,12
S27447098,7,Dry,12
S27473507,14,Dry,30
S27473565,15,Dry,21
S27473636,15,Dry,27
S27473713,15,Dry,26
S27473837,15,Dry,21
S27473891,16,Dry,20
S27473945,16,Dry,15
S27473960,7,Dry,16
S27473999,16,Dry,12
S27474682,7,Dry,17
S27474849,7,Dry,12
S27475536,8,Dry,11
S27476215,6,Dry,18
S27476377,7,Dry,12
S27476383,7,Dry,14
S27476545,7,Dry,17
S27476630,7,Dry,17
S27476766,7,Dry,13
S27477704,6,Dry,19
S27478288,6,Dry,19
S27478771,7,Dry,22
S27478776,6,Dry,23
S27479038,7,Dry,16
S27479323,6,Dry,21
S27480873,10,Dry,5
S27480878,9,Dry,5
S27480893,9,Dry,6
S27480898,9,Dry,15
S27480905,7,Dry,21
S27480912,7,Dry,11
S27480916,6,Dry,12
S27480919,6,Dry,15
S27508956,9,Dry,12
S27512504,6,Dry,10
S27512558,7,Dry,12
S27512638,7,Dry,14
S27512687,7,Dry,18
S27512752,8,Dry,10
S27512800,8,Dry,12
S27512822,8,Dry,11
S27512941,8,Dry,24
S27512982,9,Dry,12
S27513026,9,Dry,12
S27513070,9,Dry,13
S27513109,10,Dry,15
S27563229,16,Dry,9
S27563273,17,Dry,11
S27563333,17,Dry,11
S27563352,17,Dry,8
S27563450,15,Dry,6
S27563488,15,Dry,10
S27563533,15,Dry,11
S27563563,15,Dry,11
S27567480,7,Dry,17
S27567533,7,Dry,9
S27567603,7,Dry,15
S27567663,7,Dry,9
